"`` The Knight in the Panther 's Skin '' ( the actual name is Vepkhistkaosani , which means The wearer of Tiger 's Skin ) has been translated into many languages .",`` The Knight in the Panther 's Skin '' has been translated into many languages .
"As an actor he was best known for his roles on television , as Opie Taylor on `` The Andy Griffith Show '' and Richie Cunningham on `` Happy Days '' .","In 1960 , Howard was cast as Opie Taylor in `` The Andy Griffith Show '' ."
"The scene shifts to a gold set detailing a mock photo shoot , before moving into a scene with dancers detailing Knowles and dancing against a wall while wearing caps and full length pants .","The scene shifts to a gold set with a mock photo shoot , before moving into a scene with dancers detailing Beyoncé and dancing against a wall while wearing caps and full length pants ."
He began playing the piano when he was six .,He began playing piano at the age of six .
"The nominees are decided by a special panel at Tenth Planet Productions , the production company headed by Joel Gallen , who also created the MTV Movie Awards .",The nominees are decided by producers and executives at MTV .
"Harry 's developing maturity becomes apparent when he becomes interested in Cho Chang , a pretty Ravenclaw student .","Harry 's developing maturity becomes apparent when he becomes romantically interested in Cho Chang , a student in Ravenclaw house ."
"Standing on the Shoulder of Giants is the fourth studio album by English rock band Oasis , released on 28 February 2000 .","Standing on the Shoulder of Giants is the fourth studio album by the English rock band Oasis , released on 28 February 2000 by Big Brother Records ."
Welk 's big band performed across the country but mostly at ballrooms and hotels in the Chicago and Milwaukee areas .,Welk 's big band performed across the country but particularly in the Chicago and Milwaukee areas .
"Despite the frequent turnover of hosts throughout the 1950s , `` Wonderama '' experienced its greatest viewership by way of one-time Baltimore kids ' show host Bob McAllister , who replaced Sonny Fox as host in 1967 and remained host until 1977 .","Following the frequent turnover of hosts throughout the 1950s , `` Wonderama '' experienced its greatest viewership by way of one-time Baltimore kids ' show host Bob McAllister , who replaced Sonny Fox as host in 1967 and remained host until 1977 ."
"Noisettes have performed in Europe and the United States with bands such as TV on the Radio , Tom Vek , Babyshambles , Bloc Party and the Mystery Jets , and Muse .","Noisettes have toured Europe and the United States extensively , with the likes of TV on the Radio , Tom Vek , Babyshambles , Bloc Party , the Mystery Jets , Muse and Lady Gaga ."
"He is known for his works ; `` The Cincinnati Kid '' ( 1965 ) , `` The Russians Are Coming , the Russians Are Coming '' ( 1966 ) , `` In the Heat of the Night '' ( 1967 ) , `` The Thomas Crown Affair '' ( 1968 ) , `` Fiddler on the Roof '' ( 1971 ) , `` Jesus Christ Superstar '' ( 1973 ) , `` F.I.S.T '' ( 1978 ) , `` ... And Justice for All '' ( 1979 ) , `` A Soldier 's Story '' ( 1984 ) , `` Agnes of God '' ( 1985 ) , `` Moonstruck '' ( 1987 ) , `` Other People 's Money '' ( 1991 ) , `` The Hurricane '' ( 1999 ) and `` The Statement '' ( 2003 ) .","Highlights of his directing career include `` The Cincinnati Kid '' ( 1965 ) , `` The Russians Are Coming , the Russians Are Coming '' ( 1966 ) , `` In the Heat of the Night '' ( 1967 ) , `` The Thomas Crown Affair '' ( 1968 ) , `` Fiddler on the Roof '' ( 1971 ) , `` Jesus Christ Superstar '' ( 1973 ) , `` F.I.S.T '' ( 1978 ) , `` ... And Justice for All '' ( 1979 ) , `` A Soldier 's Story '' ( 1984 ) , `` Agnes of God '' ( 1985 ) , `` Moonstruck '' ( 1987 ) , `` Other People 's Money '' ( 1991 ) , `` The Hurricane '' ( 1999 ) and `` The Statement '' ( 2003 ) ."
In 2013 she won an Academy Award and Golden Globe Award for Best Original Song and the Brit Award for Best British Single for the title track for the James Bond movie `` Skyfall '' .,`` Skyfall '' won the Brit Award for Best British Single at the 2013 Brit Awards .
"Franco Cerri ( born January 29 , 1926 ) is an Italian jazz guitar player .","Franco Cerri ( born January 29 , 1926 in Milan ) is an Italian guitarist ."
"Heber Hugo Carámbula , ( 31 October 1945 – 14 November 2015 ) , also known under the stage name of Berugo Carámbula , was a Uruguayan actor , comedian and TV host .","Heber Hugo Carámbula , ( 31 October 1945 – 14 November 2015 ) , also known under the stage name of Berugo Carámbula , was a Uruguayan actor , comedian and TV host , born in Las Piedras in 1945 ."
Kazelis has become the most talked about housemate of the 2011 season of the show after several outburst and also her outspoken ways about her fellow housemates .,Kazelis has become the most talked-about housemate of the 2011 season of the show after several outbursts and her outspoken ways about her fellow housemates .
The player controls their own Sims in activities and relationships in a similar manner to real life .,Players control their own Sims ' activities and relationships in a manner similar to real life .
"On the November 6 episode of `` RAW '' , Hardy lost the Intercontinental Championship back to John Morrison .",On the April 5 episode of `` Impact !
She continues to dance whilst the water is flying all over the place .,She continues to dance while the water is flying everywhere .
He was thought to be an `` outstanding poet '' in the field of humour and nonsense writing .,He is considered an `` outstanding poet '' in the field of humour and nonsense writing .
The musical opened on Broadway at the Nederlander Theatre on 29 April 1996 .,"The musical moved to Broadway 's larger Nederlander Theatre on April 29 , 1996 ."
He received the Pulitzer Prize for Drama in 1979 for his play `` Buried Child '' .,Shepard received the Pulitzer Prize for Drama in 1979 for his play `` Buried Child '' .
"She has also done many voice over roles in cartoons , television , movies and video games .","She has played in many voice over roles in cartoons , TV , movies , video games ."
"The movie was also nominated for the following seven Golden Globes , winning none :","The film was also nominated for the following seven Golden Globes , winning none :"
A museum is open in Glarus dedicated to her .,A museum in Glarus is dedicated to her .
It is number 35 on the Operabase list of the most-performed operas worldwide .,"However , it appears as number 35 on the Operabase list of the most-performed operas worldwide ."
"Ray Fisher , Jason Momoa and Ezra Miller appear as Victor Stone / Cyborg , Arthur Curry / Aquaman and Barry Allen / The Flash respectively in cameo appearances , which will lead into their inclusion in the `` Justice League '' film .","Ray Fisher , Jason Momoa and Ezra Miller appear as Victor Stone / Cyborg , Arthur Curry / Aquaman and Barry Allen / The Flash respectively in brief appearances , which will lead to their inclusion in the `` Justice League '' film ."
The character was also designed to be easily drawable by children .,The character was also designed to be easy for children to draw .
"Way has also said that his band patterns their career after that of The Smashing Pumpkins , another band they like .","Way has also said that his band patterns their career after that of The Smashing Pumpkins , another band they admire ."
"After his retirement from acting , he became a film director and screenwriter .","After his retirement from full-time acting , he became a film director ."
"Her character , Aarohi Keshav Shirke , is a small-town bar singer who becomes a successful playback artist with the help of a singing superstar Rahul Jaykar ( Aditya Roy Kapur ) .","She was cast as Aarohi Keshav Shirke , a small-town bar singer who becomes a successful playback artist with the help of a popular male singer ( played by Aditya Roy Kapur ) ."
"The soundtrack features various arrangements of classic `` Mario '' tunes , including the underground music and the main stage music from the original `` Super Mario Bros. '' `` Super Mario Sunshine '' featured many of the usual voice actors for the various Nintendo characters .",`` Super Mario Sunshine '' features many of the usual voice actors for the various Nintendo characters .
There were twenty-two novels and two picture books published .,There have been twenty-two novels and two picture books published .
"In the same year , Cheung launched her singing career with her first C-pop album `` Any Weather '' .","In the same year , Cheung launched her singing career with her first Cantopop album `` Any Weather '' ( 1999 ) ."
Guaraná plays an important role in Tupi and Guaraní Brazilian culture .,Guarana plays an important role in Tupi and Guaraní Paraguayan culture .
"Pradikta Wicaksono ( born in Jakarta , Indonesia , January 10 , 1986 ) or often called Dikta , is an Indonesian singer .","Pradikta Wicaksono ( born January 10 , 1986 ) or often called Dikta , is an Indonesian singer ."
The album is the second in a set of six Joker 's Cards since the conclusion of the original Joker 's Cards .,"`` , is the second in a set of six new Joker 's Cards ."
Svalbard is the home of the armored polar bears in Philip Pullman 's `` His Dark Materials '' trilogy of books .,Svalbard is the home of the armored polar bears in Philip Pullman 's `` His Dark Materials '' trilogy .
"In 1836 his second play , `` Leonce and Lena '' he describes the nobility .","In 1836 his second play , `` Leonce and Lena '' , satirized the nobility ."
"The first collection is called `` Bloomin ' Bloomers '' and is a Victorian style selection of camisoles , mop caps and bloomers .","Their first collection , called Bloomin ' Bloomers , is a Victorian style selection of camisoles , mob caps , and bloomers ."
"With over 5,000 episodes , it is one of the longest-running game shows in the world , along with the original French version `` Des chiffres et des lettres '' which has been running on French television continuously since 1965 .","With over 6,000 episodes , `` Countdown '' is one of the longest-running game shows in the world , along with the original French version , `` Des chiffres et des lettres '' ( Numbers & Letters ) , which has been running on French television continuously since 1965 ."
Barnum later wrote that Jumbo earned his costs in his first two weeks with the circus at Madison Square Garden .,Jumbo earned $ 1.5 million in his first year with the circus .
"The Woman in Red : Original Motion Picture Soundtrack is the second soundtrack album released by American musician Stevie Wonder on the Motown label on August 28 , 1984 .",The Woman in Red : Original Motion Picture Soundtrack is the second soundtrack album released by American musician Stevie Wonder on the Motown label .
She was chosen by WWE officials as one of the eight finalists from a group of 50 .,She was chosen by WWE officials as one of the eight finalists from a group of 50 women .
He is also one of the few actors to have mastered the harsh demands of the vast Olivier Theatre .,He is also one of the few actors to have mastered the demands of the vast Olivier Theatre .
Culkin mysteriously dropped out of acting at the age of 14 but later returned at the age of 23 for in a couple of movies as a recurring adult actor .,Culkin began acting at the age of four .
Cusick spent six months at the Royal Scottish Academy of Music and Drama in Glasgow and then joined the Citizens ' Theatre .,Cusick attended the Royal Scottish Academy of Music and Drama and was asked to resign in his second year there .
"Nathan Lane ( born Joseph Lane , February 3 , 1956 ) is an American movie , television , stage , voice actor , writer , and singer who is known for his roles in `` Mousehunt '' and in `` The Lion King '' .","Nathan Lane ( born Joseph Lane ; February 3 , 1956 ) is an American stage , film and television actor and writer ."
It was the first time in history of the Junior Eurovision Song Contest that the contest was held in last year 's winning country .,It was the first time in history of the Junior Eurovision Song Contest that the contest was held in the previous year 's winning country .
Panorama Park is a city of Iowa in the United States .,"Panorama Park is a city in Scott County , Iowa , United States ."
"In 1913 , O'Reilly 's book was made into a movie called `` Moondyne '' .","In 1913 , O'Reilly 's novel was made into a movie entitled `` Moondyne '' ."
"Norman Thaddeus Vane ( July 7 , 1928 – May 2 , 2015 ) was an American screenwriter , producer , playwright and movie director .","Norman Thaddeus Vane ( July 7 , 1928 – May 2 , 2015 ) was a screenwriter , producer , playwright and film director ."
Alicia Alonso ( born Alicia Ernestina de la Caridad Martínez Hoya ; 21 December 1921 ) is a Cuban ballerina and choreographer .,Alicia Alonso ( born Alicia Ernestina de la Caridad Martínez Hoya ; ) is a Cuban prima ballerina assoluta and choreographer .
"The son of Clyde Ira Selby and Sarah E. McIntyre Selby , he went to West Virginia University in the town of his birth , getting him a Bachelor of Science and a Master 's degree in theater , and after that , a Ph.D. from Southern Illinois University .","He attended West Virginia University in his hometown , earning Bachelor of Science and Master 's degrees in theater , followed by a Ph.D. from Southern Illinois University ."
"On television , she won an Emmy Award for her acting on the series `` Taxi '' .",Kane earned two Emmy Awards for her work in the series .
"Lovato released her second album , `` Here We Go Again '' , on July 21 , 2009 .","Lovato released her third album , `` Unbroken '' , on September 20 , 2011 ."
Will also stars as `` Barmpot '' in postal worker drama `` Sorted '' and has also played DC Jed Griffiths in the second series of `` Murder Investigation Team '' .,"Mellor starred as `` Barmpot '' in the postal worker drama `` Sorted '' , and played DC Jed Griffiths in the second series of `` Murder Investigation Team '' ."
It was a Quill Award nominee .,It was also a Quill Award nominee .
"While the Doctor 's other old enemies the Daleks did not change during the original series 's twenty-six season run , the Cybermen were seen to change with almost every appearance .","While the Doctor 's archenemy , the Daleks , were on the whole unchanged during the original series 's 26-season run , the Cybermen were seen to change with almost every encounter ."
"Larry Hankin ( born August 31 , 1940 ) is an American movie , television , radio , stage , voice actor , movie director and movie producer who is known for his role as Mr. Heckles in `` Friends '' .","Larry Hankin ( born August 31 , 1940 ) , is an American actor , performer , director and producer ."
It is set in New York City and stars Harvey Keitel and Robert De Niro .,The film stars Harvey Keitel and Robert De Niro .
Darryl Cherney ( born 1950s ) is an American musician and environmental activist .,Darryl Cherney is a musician and environmental activist .
"She lived and worked in New York City , and also had a studio in Nice , France .","Dufresne lived and worked in New York City , and also had a studio in Nice , France ."
The title `` Gumbasia '' was named after Walt Disney 's `` Fantasia '' .,The title `` Gumbasia '' was in homage to Walt Disney 's `` Fantasia '' .
"In 2001 , Los Tres Reyes released their duet-version of `` No Me Queda Mas '' , Selena was only featured in two scenes of the music video .","In 2001 , Los Tres Reyes released their duet-version of `` No me queda más '' , Selena was only featured in two scenes of the music video ."
"Total sales of rhythm games , having reached $ 1.4 billion in 2008 , reached only $ 700 million in 2009 , with analysts predicting the market will settle at the same `` healthy '' $ 500–600 million level seen by the `` Call of Duty '' series .",Analysts predicted that the market would settle at the same `` healthy '' $ 500–600 million level of the `` Call of Duty '' series .
"Rihanna performed `` Unfaithful '' , and songs from her older albums , including `` Disturbia '' , `` Do n't Stop the Music '' and `` Take a Bow '' , during this set .","Rihanna performed `` Unfaithful '' , and songs from her older releases , including `` Disturbia '' , `` Do n't Stop the Music '' and `` Take a Bow '' , during this set ."
The character was the undercover name of Ra 's al Ghul which appeared in the movie `` Batman Begins '' played by Liam Neeson .,The character ( amalgamated with Ra 's al Ghul ) appeared in the film `` Batman Begins '' portrayed by Liam Neeson .
The event was held in Sweden by lagte May between 1990-2009 .,The events were held in Sweden by lagte May between 1990-2009 .
"During the early 1960s , Pleasence recorded several children's-story records .","During the early 1960s , Pleasence recorded several children's-story records on the Atlas Record label ."
Skopje ( Macedonian : Скопје ; transcribed `` Skopje '' ) is the capital and the largest city in the Republic of Macedonia .,Skopje is the largest media center in Macedonia .
His mother was a cleaner who was unmarried and she raised him with the help of her mother and he knew his father and he was hard to control because of his antisocial behaviour along with his brother and he was taken with his brother into local authority care when he was 10 years old .,"His mother , a cleaner , was unmarried , and initially brought him up with the help of her mother ; he never knew his father ."
Windows Mobile 6.0 was released in February 2007 and had a kernel powered by Windows CE 6.x .,"Windows Mobile 6.1 was announced April 1 , 2008 ."
A video game producer is the person in charge during the development of a video game .,A video game producer is the person in charge of overseeing and funding development of a video game .
"In a review for `` A Rush of Blood to the Head '' , the songs were considered to contain `` lush melodies and a heartbreak '' and that they had a `` newfound confidence . ''",The songs in it were considered to contain `` lush melodies and a heartbreak '' and that they had a `` newfound confidence . ''
"When they heard the king , they departed ( went away ) ; and behold , the star which they had seen in the East went before them , till it came and stood over where the young Child was .","And at this the evangelist was hinting when he said , `` Lo , the star went before them , till it came and stood over where the young Child was . ''"
"In 2010-2012 , she acted in an adaptation of author Vedat Türkali 's story `` Fatmagülün suçu ne ? ''","In 2010 , she acted in the series `` Fatmagül'ün Suçu Ne ? ''"
"Billy Bunter , the `` Fat Owl of the Remove '' ) , is a fictional character created by Charles Hamilton using the pen name `` Frank Richards '' .",William George Bunter ( known as Billy Bunter ) is a fictional schoolboy created by Charles Hamilton using the pen name Frank Richards .
"In the show catalog , Carl André noted , `` Art excludes the unnecessary .","In the show catalog , Carl Andre noted , `` Art excludes the unnecessary ."
He first teamed with his brother Raymond Rougeau as The Fabulous Rougeaus .,They teamed together as `` The Fabulous Rougeaus '' .
Greg Edmonson wrote the music for the series .,Greg Edmonson composed the musical score for the series .
"`` Let 's Go All the Way ' '' is a 1986 Dance-pop/New Wave song by the American pop band Sly Fox and is the first single from their only album `` Let 's Go All the Way '' , which was released in 1985 .",`` Let 's Go All the Way '' is a song by American group Sly Fox .
"The album was produced by Stock , Aitken and Waterman , who also wrote nine of the ten songs .","The album was produced by Stock , Aitken and Waterman , who also wrote nine of the ten tracks on the album ."
"WrestleMania XXV ( or The 25th Anniversary of WrestleMania or WrestleMania 25 ) , was the twenty-fifth yearly WrestleMania professional wrestling Pay-per-view produced by World Wrestling Entertainment and took place on April 5 , 2009 at Reliant Stadium in Houston , Texas .",WrestleMania XXV ( also marketed as `` The 25th Anniversary of WrestleMania '' ) was the twenty-fifth annual WrestleMania professional wrestling pay-per-view event produced by World Wrestling Entertainment ( WWE ) .
"He planned their story for Act 2 , and settled upon a verse by Victor Hugo called `` Fantômes '' to provide the inspiration for Act 1 .",He planned their story for Act II and settled upon a verse by Victor Hugo called `` Fantômes '' to provide the inspiration for Act I .
In 1973 he was knighted baron by King Baudouin for his services to music .,In 1973 he was created a baron by King Baudouin of Belgium for his services to music .
"She won won `` Best Contemporary R & B Album '' for `` The Emancipation of Mimi '' , as well as `` Best Female R & B Vocal Performance '' and `` Best R & B Song '' for `` We Belong Together '' .","In 2006 , Carey won Best Contemporary R & B Album for `` The Emancipation of Mimi '' , as well as Best Female R & B Vocal Performance and Best R & B Song for `` We Belong Together '' ."
Anton is most notable for being the cast of comedians on the show `` MADtv '' and for his role as `` Lloyd Diffy '' in the Disney Channel Original Series `` Phil of the Future '' .,Anton is most notable for being one of the original cast of comedians on sketch comedy television series `` MADtv '' and for his role as Lloyd Diffy on the television series `` Phil of the Future '' .
"Kirsten Caroline Dunst ( born April 30 , 1982 ) is a German-American actress , famous for her roles in `` '' , `` The Virgin Suicides '' , `` Marie Antoinette '' , and `` Bring It On '' , as well as Mary Jane Watson in the `` Spider-Man '' movie series .","In 2007 , Dunst reprised her role as Mary Jane Watson in `` Spider-Man 3 '' ."
Mozart 's opera `` La Clemenza di Tito '' was also staged there for the first time in celebration of the coronation of Emperor Leopold II .,"Also , in 1791 , Mozart’s `` La Clemenza di Tito '' was staged in public here for the first time in celebration of the coronation of Emperor Leopold II ."
"In January 2009 , Wang signed an exclusive recording contract with Deutsche Grammophon .",She has a recording contract with Deutsche Grammophon .
"At the south of Infiernillo , Playa Hermosa is found , which is great for walking and fishing .","South of Infiernillo is Playa Hermosa ( Beautiful Beach ) , which is popular for walking and fishing ."
"The character is usually of a race and class ( often not real ) such as zombie , berserker , rifleman , elf , or cleric , each with their own strengths and weaknesses .","The character is usually of a certain ( often fictional ) race and class ( such as zombie , berserker , rifleman , elf , or cleric ) , each with strengths and weaknesses ."
The song `` Breakn ' a Sweat '' was written for the 2012 documentary film Re : Generation .,`` Breakn ' a Sweat '' was featured in the 2012 documentary film `` Re : Generation '' .
Lee was involved in a romantic relationship with Seether frontman Shaun Morgan from 2003 till 2005 .,Lee was in a relationship with Seether singer Shaun Morgan from 2003 to 2005 .
"Below is a list of games which have been announced to be released in 2013 in North America , but have no exact release date or month yet .",The list of game consoles released in 2013 in North America .
They released their first single `` Irony '' in October 2010 .,"ClariS released their major debut single `` Irony '' on October 20 , 2010 ."
"Lolita fashion brands include Baby , The Stars Shine Bright , Moi-même-Moitié , Angelic Pretty , and Manifesteange Metamorphose temps de fille .","Shortly after that came Baby , The Stars Shine Bright , and Metamorphose temps de fille ."
"Bosley Crowther wrote in the `` New York Times '' , `` The trouble with this romantic picture ... is that nothing really happens , the complications within the characters are never clear and the sloppy , self-pitying fellow at the center of the whole thing is a bore . ''","is that nothing really happens , the complications within the characters are never clear and the sloppy , self-pitying fellow at the center of the whole thing is a bore . ''"
"His dreams dashed , the humiliated Dunham continued to tighten his act in Los Angeles clubs , performing same six minute segment with Peanut a total of nine times for McCawley over the next few months .","Dunham continued to tighten his act in Los Angeles clubs , performing same six-minute segment with Peanut a total of nine times for McCawley over the next few months ."
He becomes famous from it after his best friend Dez ( Calum Worthy ) helps him make a music video for the song and posts it on the internet .,He becomes famous from it after his best friend Dez ( Calum Worthy ) directs Austin in a music video for the song and posts it on the Internet .
"A visionary state can be achieved via meditation , drugs , lucid dreams , daydreams , or art .","The visionary state is achieved via meditation , drugs , lucid dreams , daydreams , or art ."
"Kevin Jagernauth of Indiewire gave a positive review and said that it was a `` ambitious epic that is cut from some of the same thematic tissue as Cianfrance 's previous film , but expands the scope into a wondrously widescreen tale of fathers , sons and the legacy of sins that are passed down through the generations '' .","Writing for the Indiewire `` Playlist '' blog , Kevin Jagernauth praised the film as an `` ambitious epic that is cut from some of the same thematic tissue as Cianfrance 's previous film , but expands the scope into a wondrously widescreen tale of fathers , sons and the legacy of sins that are passed down through the generations '' ."
It was the eighth Unforgiven event held by the WWE .,It was the eighth annual Unforgiven event .
The first part ( exposition ) closes in D major and is repeated .,The exposition closes in D major and is repeated .
"The band also made a single with Busta Rhymes called `` We Made It '' , which was released on April 29 , 2008 .","The single itself was released on October 21 , 2011 ."
Armageddon ( 2004 ) was a professional wrestling pay-per-view show made by World Wrestling Entertainment ( WWE ) .,Armageddon ( 2004 ) was the fifth annual Armageddon professional wrestling pay-per-view event produced by World Wrestling Entertainment ( WWE ) .
"Over the next few years , Disney experimented with more PG-rated fare , such as the 1981 movie `` Condorman '' , 1982 's `` Tron '' and 1983 's `` Never Cry Wolf '' and `` Trenchcoat '' .","Over the next few years , Disney experimented with more PG-rated fare , such as the 1981 film `` Condorman '' ."
Clement first wrestled for Power Zone Wrestling in 2007 where he competed under the ring name `` Mattias Wild '' .,Clement made his debut for Power Zone Wrestling in 2007 under the ring name Mattias Wild .
"In 1485 , his body was moved to St George 's Chapel , Windsor Castle .","There is a similar ceremony at St George 's Chapel , Windsor Castle ."
"In 2010 , she became the TEUs first lifetime member .","In 2010 , she became the TEUs first life member ."
"This used to appear on the front cover of every issue , although recent editions have changed the wording to `` The world 's best classical music reviews . ''",This used to appear on the front cover of every issue ; recent editions have changed the wording to `` The world 's best classical music reviews . ''
"Out of kindness towards Mimì , Marcello tries to stop Rodolfo , but she has already heard everything .","Out of kindness towards Mimì , Marcello tries to silence him , but she has already heard all ."
"Phil Leeds ( April 6 , 1916 – August 16 , 1998 ) was an American television and movie actor .","Phil Leeds ( April 6 , 1916 – August 16 , 1998 ) was an American character actor ."
"In the Czech Republic , a new television network called Czech television took over , and in Slovakia Slovenská televízia was created .","Its successor in the Czech Republic is Czech television , and in Slovakia Slovenská televízia ."
Russell won a Golden Globe for `` Best Actress in a Drama Series '' in 1999 .,She won a Golden Globe for the role in 1999 .
Some studio movies released direct-to-video are movies which have been completed but were never released .,Some films released direct to video are films which have been completed but were never released in movie theaters .
"George Strait holds the world record for more number-one hit singles than any other artist in the history of music on any chart or in any genre , having recorded 59 number-one hit singles as of 2012 .",1 hits than any other artist in any genre .
"This led to her staying in France for a time and appearing in two other films ; Philippe de Broca 's `` Le Roi de Coeur '' , opposite Alan Bates , and Louis Malle 's `` Le voleur '' , opposite Jean-Paul Belmondo .","She stayed in France to make two more films : Philippe de Broca 's `` Le Roi de cœur '' , opposite Alan Bates , and Louis Malle 's `` Le Voleur '' , opposite Jean-Paul Belmondo ."
"The band also competed at Melodifestivalen in 2009 , with the song `` Jag tror på oss '' .","The band also competed at Melodifestivalen 2009 , with the song `` Jag tror på oss '' ."
"Bradley Whitford ( born October 10 , 1959 in Madison , Wisconsin ) is an American actor .","Bradley Whitford ( born October 10 , 1959 ) is an American film and television actor ."
Her movie debut was the 1963 movie `` A Swingin ' Affair '' .,Her movie debut was as an extra in `` A Swingin ' Affair '' ( 1963 ) .
"The lead single `` Welcome to Savannah '' was released on July 7 , 2009 .","The album was released on August 18 , 2009 ."
"One of rock music 's most critically acclaimed and commercially successful acts , Pink Floyd has sold over 200 million albums worldwide , including 74.5 million in the United States .","By 2013 , Pink Floyd had sold over 250 million albums worldwide , including 74.5 million RIAA certified units in the US ."
"Klass 's album , called `` Moving On '' , was sold on 20 October 2003 at Harrods , London .","Klass 's album , entitled `` Moving On '' , was launched on 20 October 2003 at Harrods , London ."
"Ryan Lee Stiles ( born April 22 , 1959 ) is an American actor , comedian , director , and voice actor whose work is often paired with improvisational comedy .","Ryan Lee Stiles ( born April 22 , 1959 ) is a Canadian-American actor , comedian , director , and voice actor whose work is often associated with improvisational comedy ."
"She joined the school 's musical theater program , which she felt being involved in was `` meant to be , '' and that she became part of another family .","She joined the school 's musical theater program , where she felt she was `` meant to be . ''"
Eleventh and twelfth grade was added in 1995 and 1996 respectively with the first graduating class being the class of June 1997 .,A ninth grade was added in 1982 and a tenth grade in 1993 .
"He was also member of The 101ers , Latino Rockabilly War , The Mescaleros and The Pogues , in addition to his own solo music career .","His musical experience included his membership of the 101ers , Latino Rockabilly War , the Mescaleros and the Pogues , in addition to his own solo music career ."
"The band was signed by record label Global Talent , part of Polydor Records .","The band was signed by record label Global Talent , a division of Polydor Records ."
"The aim of the game is to use the right combination of tactics to make a small village become a mighty empire , and finally build a World Wonder to level 100 , which will make you the winner that round .",The first player to build their World Wonder to level 100 is declared to be the winner of the round .
"He met the student Harry T. Burleigh , one of the earliest African-American composers , who introduced him to traditional American Spirituals .",Burleigh introduced Dvořák to traditional American spirituals .
"Van Noppen died on 22 September 2014 from the disease , aged 58 .","He died on 22 September 2014 , aged 58 ."
"`` Jumbomania '' , a fad for all things Jumbo , was born .","`` Jumbomania '' , a fad for all things Jumbo , was born at this time ."
"The committee changed its name to its telegraph address , OXFAM , in 1965 .","The organization changed its name to its telegraph address , `` OXFAM '' , in 1965 ."
"On June 28 , 2005 , a 10 hour 25 minute audio book version of `` The Lightning Thief '' , read by actor Jesse Bernstein , was published worldwide by Listening Library .","On June 28 , 2005 , a 10-hour and 25 minute audio book version , read by actor Jesse Bernstein , was published worldwide by Listening Library ."
"The group would become stars of the electro-hop scene that was really popular in early 1980s West Coast hip hop , and their first hit `` Surgery '' would feature Dr. Dre on the turntables and sell 50,000 tapes within Compton .",The group would become stars of the electro-hop scene that dominated early 1980s West Coast hip hop .
`` Orphan Black '' is a Canadian science fiction television series created by Graeme Manson and John Fawcett starring Tatiana Maslany as several clones .,"The series was created by Graeme Manson and John Fawcett , starring Tatiana Maslany as several clones ."
The Duchess is a 2008 drama movie directed by Saul Dibb .,The Duchess is a 2008 British drama film directed by Saul Dibb .
"`` The Lord of the Rings '' has been adapted , or made into a movie , a musical , a radio play , and has been made into an animated and three live-action films .","`` The Lord of the Rings '' has been adapted for film , radio and stage ."
"Church released her first album in five years , titled `` Back to Scratch '' , on 17 October 2010 .",Church released her first EP `` ONE '' on 4 September 2012 .
