"The city is also a major Eastern Caribbean industrial centre , its main exports being bass , electronics , beverages , clothing , and salt .","The city is also a major Eastern Caribbean industrial centre ; its main exports being bass , electronics , beverages , apparel , and salt ."
One of the earliest companies to take advantage of mineral resources around Ripley was the Butterley Company in 1790 .,One of the earliest companies to take advantage of mineral resources around Ripley was the Butterley Company .
"Columbia Business School ( CBS ) is a business school of Columbia University in Manhattan , New York City .","Columbia Business School ( CBS ) is the business school of Columbia University in Manhattan , New York City ."
Harmsworth sold the newspaper to his brother Harold Harmsworth ( from 1914 Lord Rothermere ) in 1913 .,Alfred Harmsworth sold the newspaper to his brother Harold Harmsworth ( from 1914 Lord Rothermere ) in 1913 .
"Traditionally , the actual cleaning process was carried out at centralized `` factories '' ; high street cleaners shops received garments from customers , sent them to the factory , and then had them returned to the shop , where the customer could collect them .","Traditionally , the cleaning process was carried out at centralized factories ; high street cleaners ' shops received garments from customers , sent them to the factory , and then had them returned to the shop , where the customer could collect them ."
"At the 1961 Governor 's Conference on Business , Industry , Education and Agriculture in Columbia , S.C. , he declared , `` Today , in our complex society , education is the cornerstone upon which economic development must be built -- and prosperity assured . ''","At the 1961 Governor 's Conference on Business , Industry , Education and Agriculture in Columbia , S.C. , he declared , `` Today , in our complex society , education is the cornerstone upon which economic development must be built—and prosperity assured '' ."
"Industry in Alikovo is represented by a building plant , branches of banks and insurance companies , telecommunication offices , and building companies .","Industry in Alikovo is represented by a construction plant , branches of banks and insurance companies , telecommunication offices , and building companies ."
"Robert Ian `` Bob '' Oatley ( 11 June 1928 – 10 January 2016 ) was an Australian businessman , winemaker and yachtsman .","Robert Ian `` Bob '' Oatley ( 11 June 1928 – 10 January 2016 ) was an Australian businessman , winemaker , yachtsman and philanthropist ."
"Liliane Henriette Charlotte Schueller , married name Bettencourt ( born 21 October 1922 ) , is a French heiress , socialite , businesswoman and philanthropist .","Liliane Henriette Charlotte Schueller , married name Bettencourt ( ; born 21 October 1922 ) , is a French heiress , socialite and businesswoman ."
"Dame Nellie Melba GBE ( 19 May 1861–23 February 1931 ) , born Helen Porter Mitchell , was an Australian opera soprano .","Dame Nellie Melba GBE ( 19 May 186123 February 1931 ) , born Helen Porter Mitchell , was an Australian operatic soprano ."
"By fully automating wafer handling , the manufacturing lines will be able to handle the very thinnest of wafers available and ensure the highest quality .","By fully automating wafer handling , the manufacturing lines would be able to handle the very thinnest of wafers available and ensure the highest quality ."
"After his ambassadorship , Mansfield served for a time as a senior adviser on East Asian affairs to Goldman Sachs , the Wall Street investment banking company .","After his ambassadorship , Mansfield served for a time as a senior adviser on East Asian affairs to Goldman Sachs , the Wall Street investment banking firm ."
"In response to the demand for business-grade IM and the need to ensure security and legal compliance , a new type of instant messaging , called `` Enterprise Instant Messaging '' ( `` EIM '' ) was created when Lotus Software launched Lotus Sametime in 1999 .","In response to the demand for business-grade IM and the need to ensure security and legal compliance , a new type of instant messaging , called `` Enterprise Instant Messaging '' ( `` EIM '' ) was created when Lotus Software launched IBM Lotus Sametime in 1998 ."
"In 1888 , he opened a restaurant with Auguste Escoffier in Baden-Baden , and the two were then invited to London by Richard D'Oyly Carte to become the first manager and chef of the Savoy Hotel , positions they held from 1889 until 1897 .","In 1888 , he opened the `` Consersations Haus '' restaurant with Auguste Escoffier in Baden-Baden , and the two were then invited to London by Richard D'Oyly Carte to become the first manager and chef of the Savoy Hotel , positions they held from 1889 until 1897 ."
"After his son graduated from Doland 's high school , Hubert Humphrey , Sr. left Doland and opened a new drugstore in the larger town of Huron , South Dakota ; a population of 11,000 people , where he hoped to improve his fortunes .","After his son graduated from Doland 's high school , Hubert Humphrey Sr. left Doland and opened a new drugstore in the larger town of Huron , South Dakota , ( population 11,000 ) , where he hoped to improve his fortunes ."
Dismantling of jobs could only be partially offset by new business settlements on newly created industrial areas outside the city .,Dismantling of jobs could only be partially offset by new business settlements on newly created industrial areas outside the town .
"The production budget , $ 140 million dollars , was one of the highest of the summer of 1998 .","The production budget , $ 140 million , was one of the highest of the summer of 1998 ."
Operations continued in the British and Canadian sector until the end of the month .,Operations continued in the British and Canadian sectors until the end of the month .
"On December 21 , 2010 , Sugartown Worldwide , Inc. was bought by Oxford Industries , Inc .","On December 21 , 2010 , Sugartown Worldwide , Inc. was purchased by Oxford Industries , Inc ."
"The city is also headquarters for the St. Kitts-Nevis-Anguilla National Bank , the largest bank in the Eastern Caribbean , in terms of assets .","The city is also headquarters for the St Kitts-Nevis-Anguilla National Bank , the largest bank in the Eastern Caribbean , in terms of assets ."
"The TeX system , developed by Donald E. Knuth at the end of the 1970s , is another widespread and powerful automated typesetting system which has set high standards , especially for typesetting mathematics .","The TeX system , developed by Donald E. Knuth at the end of the 1970s , is another widespread and powerful automated typesetting system that has set high standards , especially for typesetting mathematics ."
"British transport consultants Freeman , Fox , Wilbur Smith & Associates were appointed to study the transport system of Hong Kong .","British transportation consultants Freeman , Fox , Wilbur Smith & Associates were appointed to study the transportation system of Hong Kong ."
"`` Billboard '' eventually created a fourth singles popularity chart that combined all aspects of a single’s performance ( sales , airplay and jukebox activity ) , based on a point system that typically gave sales ( purchases ) more weight than radio airplay .","`` Billboard '' eventually created a fourth singles popularity chart that combined all aspects of a single 's performance ( sales , airplay and jukebox activity ) , based on a point system that typically gave sales ( purchases ) more weight than radio airplay ."
"Born in Connecticut , Arnold was a merchant operating ships on the Atlantic Ocean when the war broke out in 1775 .","Arnold was born in Connecticut , and was a merchant operating ships on the Atlantic Ocean when the war broke out in 1775 ."
"CNR also includes a set of `` Click and Buy '' ( CNB ) software , which includes many commercial applications to members at a discounted rate .","CNR also included a set of `` Click and Buy '' ( CNB ) software , which included many commercial applications to members at a discounted rate ."
Emporio Armani is sold in freestanding Emporio Armani boutiques in high-end department store and its official website ',Emporio Armani is sold in freestanding Emporio Armani boutiques in high-end department stores and its official website .
"Traditional commerce is in wine and olive oil , corks ( the cork oak `` Quercus suber '' grows in Perpignan 's mild climate ) , wool and leather , and iron .","Traditional commerce was in wine , olive oil , corks ( the cork oak `` Quercus suber '' grows in Perpignan 's mild climate ) , wool , leather , and iron ."
"SunRice 's main production is still based in regional New South Wales , Australia , with a main office in Leeton , and Rice Mills in the New South Wales towns of Leeton , Deniliquin , and Coleambally ( with the Coleambally mill operational again after being temporarily `` moth balled '' during the last major Australian drought ) .","SunRice 's main production is still based in regional New South Wales , Australia , with a main office in Leeton , and Rice Mills in Leeton , Deniliquin , and Coleambally ( with the Coleambally mill operational again after being temporarily `` moth balled '' during the last major drought in Australia ) ."
"The famous partnership was transferred to the men 's sons , Matthew Robinson Boulton and James Watt Jr .","The famous partnership was transferred to the men 's sons , Matthew Robinson Boulton and James Watt Jr. ."
"Management accounting knowledge and experience can therefore be obtained from varied fields and functions within an organization , such as information management , treasury , efficiency auditing , marketing , valuation , pricing , logistics , etc .","Management accounting knowledge and experience can therefore be obtained from varied fields and functions within an organization , such as information management , treasury , efficiency auditing , marketing , valuation , pricing and logistics ."
"Claims about the drink 's effects and performance have been challenged on various occasions , with the UK 's Advertising Standards Authority imposing advertising restrictions in 2001 in response to complaints first recorded as early as 1997 .","Claims about the drink 's effects and performance have been challenged on various occasions , with the UK 's Advertising Standards Authority imposing advertising restrictions in 2001 in response to complaints recorded as early as 1997 ."
"The only other Oasis songs to feature both of them on lead vocals are `` Put Yer Money Where Yer Mouth Is '' , from their 2000 album `` Standing on the Shoulder of Giants '' , `` Born on a Different Cloud '' , from their 2002 album `` Heathen Chemistry '' , and `` Let There Be Love '' , from their 2005 album `` Do n't Believe the Truth '' .","The only other Oasis songs to feature both brothers on lead vocals are `` Put Yer Money Where Yer Mouth Is '' , from their 2000 album `` Standing on the Shoulder of Giants '' , `` Born on a Different Cloud '' , from their 2002 album `` Heathen Chemistry '' , and `` Let There Be Love '' , from their 2005 album `` Do n't Believe the Truth '' ."
"William Michael “Bill” Daley ( born August 9 , 1948 ) is an American lawyer and former banker .","William Michael `` Bill '' Daley ( born August 9 , 1948 ) is an American lawyer and former banker ."
"Resource Consumption Accounting ( RCA ) is formally defined as a dynamic , fully integrated , principle-based , and comprehensive management accounting approach that provides managers with decision support information for enterprise optimization .","Resource consumption accounting ( RCA ) is formally defined as a dynamic , fully integrated , principle-based , and comprehensive management accounting approach that provides managers with decision support information for enterprise optimization ."
Management Accountants therefore are seen as the `` value-creators '' amongst the accountants .,Management accountants therefore are seen as the `` value-creators '' amongst the accountants .
"After his death , his son Giancarlo took over the racing part of the family business .","After his death , Giancarlo took over the racing part of the family business ."
SunCruz is now owned by Oceans Casinos Cruises .,SunCruz is now owned and operated by Oceans Casinos Cruises .
The Bombay Stock Exchange is the oldest stock exchange in Asia .,The Bombay Stock Exchange is the oldest exchange in Asia .
"In 2007 , PepsiCo redesigned their cans for the fourteenth time , and for the first time , included more than thirty different backgrounds on each can , introducing a new background every three weeks .","In 2007 , PepsiCo redesigned its cans for the fourteenth time , and for the first time , included more than thirty different backgrounds on each can , introducing a new background every three weeks ."
From 1989 until 1994 he served as President of the Israel Bonds Organization .,From 1989 until 1994 he served as president of the Israel Bonds Organization .
"Virgin purchased eighty percent of the team , as part of sponsorship arrangement .","Virgin purchased twenty percent of the team , as part of sponsorship arrangement ."
"While the principality does not pay taxes , the Australian government 's current official position is that it is nothing more than a private enterprise operating under a business name .","While the principality maintains it does not pay taxes , the Australian government 's current official position is that it is nothing more than a private enterprise operating under a business name ."
"Robert John `` Bob '' Healey , Jr. ( May 3 , 1957 – March 20 , 2016 ) was an American attorney , businessman , educator , restaurateur , and political activist .","`` Bob '' Healey , Jr. ( May 3 , 1957 – March 20 , 2016 ) was an American attorney , businessman , educator , restaurateur and political activist ."
"He promised to The Rock that he had no intention of screwing him if he returned to the WWF but also ceded that he could not promise that he never would ; if it was good for business , he said , then he just might do it .","He promised The Rock that he had no intention of screwing him if he returned to the WWF but also noted that he could not promise that he never would ; if it was good for business , he said , then he just might do it ."
"There are also two shops , a chemist , a Chinese take away , a butchers , a post office and florist .","There are also two shops , a chemist , a Chinese take away , a butcher and a post office and florist ."
The town continued to grow slowly and developed a number of businesses and a `` downtown '' on the east side of the Mississippi along U.S. Highway 10 .,"The town continued to grow slowly , developing a number of businesses and a downtown on the east side of the Mississippi along U.S. Highway 10 ."
Increasing market share is one of the most important objectives in business .,Increasing market share is one of the most important objectives of business .
The adoption of IM across corporate networks outside of the control of IT organizations creates many risks and liabilities for companies who do not effectively manage and support IM use .,The adoption of IM across corporate networks outside of the control of IT organizations creates risks and liabilities for companies who do not effectively manage and support IM use .
"The Glasgow and South Western Railway also set up their works here , producing nearly 400 locomotives by the time it was absorbed by the London , Midland and Scottish Railway in 1923 .","The Glasgow and South Western Railway set up their works here , producing nearly 400 locomotives by the time it was absorbed by the London , Midland and Scottish Railway in 1923 ."
The British Rail Class 33 also known as the BRCW Type 3 or Crompton is a class of Bo-Bo diesel locomotives ordered in 1957 and built for the Southern Region of British Railways between 1959 and 1963 .,The British Rail Class 33 also known as the BRCW Type 3 or Crompton is a class of Bo-Bo diesel-electric locomotives ordered in 1957 and built for the Southern Region of British Railways between 1960 and 1962 .
"In 1983 , McGraw and his father joined Thelma Box , a successful Texas businesswoman , in presenting `` Pathways '' seminars , `` an experience-based training which allows individuals to achieve and create their own results . ''","In 1983 , McGraw and his father joined Thelma Box , a successful Texas businesswoman , in presenting `` Pathways '' seminars , `` experience-based training which allows individuals to achieve and create their own results . ''"
ASUS was founded in Taipei in 1989 by T.H .,Asus was founded in Taipei in 1989 by T.H .
"It was announced on August 23 , 2013 that he will step down as Microsoft CEO within 12 months .","It was announced on August 23 , 2013 , that he would step down as Microsoft 's CEO within 12 months ."
"This activity was sometimes carried out without traditional protection of trade and under international free trade agreements , which allowed commercial goods to cross borders with relaxed restrictions .","This activity was sometimes carried out without traditional protection of trade and under international free-trade agreements , which allowed commercial goods to cross borders with relaxed restrictions ."
"The city has an important and old finance sector , which is specialized in private banking ( managing assets of about 1 trillion USD ) and financing of international trade .","The city has an important and old finance sector , which is specialised in private banking ( managing assets of about 1 trillion USD ) and financing of international trade ."
"Family leaders in both philanthropy and business have included John D. Sr. , John D. Jr. ( `` Junior '' ) , John D. III , Laurance Rockefeller and David Rockefeller , who is the family 's current patriarch .","Family leaders in both philanthropy and business have included John D. Sr. , John D. Jr. ( `` Junior '' ) , John D. III , Laurance , and David , who is the family 's current patriarch ."
"A month later , the company announced it had purchased the family history records of South African genealogy website Ancestry24 which stopped operating in February 2013 .","A month later , the company announced it had purchased the family history records of South African genealogy website Ancestry24 which ceased operating in February 2013 ."
Berlei bras are now sold in Australia by Pacific Brands and in the United Kingdom by Courtaulds Textiles .,Berlei undergarments are now sold in Australia by Pacific Brands and in the United Kingdom by Courtaulds Textiles .
Nakajima hoped that by joining Toyota he would shield himself against any claims that his father had promoted his career .,Nakajima hoped that by joining Toyota he would shield himself against any accusations that his father had promoted his career .
Almonds are sold either shelled or unshelled .,Almonds are sold shelled or unshelled .
"The Belgian publishing house Lacroix and Verboeckhoven undertook a marketing campaign unusual for the time , issuing press releases about the work a full six months before the launch .","The Belgian publishing house and undertook a marketing campaign unusual for the time , issuing press releases about the work a full six months before the launch ."
"In April 2008 eBay launched a lawsuit against Craigslist claiming that their executives were attempting to weaken eBay 's investment , while in May of the same year , Craigslist filed a countersuit claiming Kijiji had stolen trade secrets and that eBay used misleading tactics to promote the service .","In April 2008 , eBay launched a lawsuit against Craigslist claiming that their executives were attempting to weaken eBay 's investment , while in May of the same year , Craigslist filed a counter suit claiming Kijiji had stolen trade secrets and that eBay used misleading tactics to promote the service ."
"Similar to the last three events , the concept of the show was that every championship in the company was defended at the event .","Similar to the previous three events , the concept of the show was that every championship in the company was defended at the event ."
The family was heavily involved in many real estate construction projects in the U.S. during the 20th century .,The family was heavily involved in numerous real estate construction projects in the U.S. during the 20th century .
"Mary Creswell earned the first undergraduate degree in June 1919 , a B.S .","Mary Ethel Creswell earned the first undergraduate degree in June 1919 , a B.S ."
will not be out `` until the second half of THQ 's 2007 fiscal year - October 2006 at the earliest . '',would not be out `` until the second half of THQ 's 2007 fiscal year - October 2006 at the earliest . ''
The freight market share of the railways are also expected to rise quickly with the completion of the Kars–Tbilisi–Baku railway in 2012 .,The freight market share of the railways are also expected to rise rapidly with completion of the Kars–Tbilisi–Baku railway in 2010 .
"The BB 22200 is a class of electric locomotives in service with the French railways SNCF , built by Alsthom between 1976-1986 .","The BB 22200 is a class of electric locomotives in service with the French railways SNCF , built by Alstom between 1976 and 1986 ."
This altered calendar allows for `` Billboard '' to calculate year-end charts and release them in time for its final print issue on the last week of December .,This altered calendar allows for `` Billboard '' to calculate year-end charts and release them in time for its final print issue in the last week of December .
"They also often have cranes and forklifts for moving goods , which are usually placed on ISO standard pallets loaded into pallet racks .","They often have cranes and forklifts for moving goods , which are usually placed on ISO standard pallets loaded into pallet racks ."
"Once ascertained , copies would then be made for scholars , royalty and wealthy bibliophiles the world over , this commerce bringing income to the library .","Once ascertained , canonical copies would then be made for scholars , royalty , and wealthy bibliophiles the world over , this commerce bringing income to the library ."
